R,M,B,4s,6s,SR,sumpts_r,sumpts_4,sumpts_6,sumpts_50,sumpts_100,sumpts_sr,total
5,4,3,1,0,166.66,2.5,0.5,0,0,0,0,3
5,6,4,1,0,125,2.5,0.5,0,0,0,0,3
5,5,7,1,0,71.42,2.5,0.5,0,0,0,0,3
5,5,4,1,0,125,2.5,0.5,0,0,0,0,3
5,3,4,1,0,125,2.5,0.5,0,0,0,0,3
5,4,4,1,0,125,2.5,0.5,0,0,0,0,3
5,9,5,1,0,100,2.5,0.5,0,0,0,0,3
5,5,2,1,0,250,2.5,0.5,0,0,0,0,3
5,4,2,1,0,250,2.5,0.5,0,0,0,0,3
7,22,11,1,0,63.63,3.5,0.5,0,0,0,-1,3
5,4,6,1,0,83.33,2.5,0.5,0,0,0,0,3
5,3,5,1,0,100,2.5,0.5,0,0,0,0,3
5,4,4,1,0,125,2.5,0.5,0,0,0,0,3
5,8,4,1,0,125,2.5,0.5,0,0,0,0,3
5,7,5,1,0,100,2.5,0.5,0,0,0,0,3
5,5,3,1,0,166.66,2.5,0.5,0,0,0,0,3
5,18,6,1,0,83.33,2.5,0.5,0,0,0,0,3
5,6,7,1,0,71.42,2.5,0.5,0,0,0,0,3
5,6,5,1,0,100,2.5,0.5,0,0,0,0,3
5,7,5,1,0,100,2.5,0.5,0,0,0,0,3
5,7,4,1,0,125,2.5,0.5,0,0,0,0,3
5,4,5,1,0,100,2.5,0.5,0,0,0,0,3
5,6,3,1,0,166.66,2.5,0.5,0,0,0,0,3
5,11,7,1,0,71.42,2.5,0.5,0,0,0,0,3
5,16,7,1,0,71.42,2.5,0.5,0,0,0,0,3
5,5,4,1,0,125,2.5,0.5,0,0,0,0,3
5,8,4,1,0,125,2.5,0.5,0,0,0,0,3
5,11,4,1,0,125,2.5,0.5,0,0,0,0,3
5,1,2,1,0,250,2.5,0.5,0,0,0,0,3
5,7,3,1,0,166.66,2.5,0.5,0,0,0,0,3
5,9,5,1,0,100,2.5,0.5,0,0,0,0,3
4,1,2,1,0,200,2,0.5,0,0,0,0,2.5
4,3,1,1,0,400,2,0.5,0,0,0,0,2.5
4,6,2,1,0,200,2,0.5,0,0,0,0,2.5
4,5,2,1,0,200,2,0.5,0,0,0,0,2.5
4,9,1,1,0,400,2,0.5,0,0,0,0,2.5
4,4,5,1,0,80,2,0.5,0,0,0,0,2.5
4,4,4,1,0,100,2,0.5,0,0,0,0,2.5
4,7,3,1,0,133.33,2,0.5,0,0,0,0,2.5
4,10,1,1,0,400,2,0.5,0,0,0,0,2.5
8,27,14,1,0,57.14,4,0.5,0,0,0,-2,2.5
4,4,5,1,0,80,2,0.5,0,0,0,0,2.5
4,1,2,1,0,200,2,0.5,0,0,0,0,2.5
4,4,4,1,0,100,2,0.5,0,0,0,0,2.5
4,1,1,1,0,400,2,0.5,0,0,0,0,2.5
4,2,2,1,0,200,2,0.5,0,0,0,0,2.5
6,12,9,1,0,66.66,3,0.5,0,0,0,-1,2.5
4,6,4,1,0,100,2,0.5,0,0,0,0,2.5
4,6,5,1,0,80,2,0.5,0,0,0,0,2.5
4,3,2,1,0,200,2,0.5,0,0,0,0,2.5
4,6,5,1,0,80,2,0.5,0,0,0,0,2.5
4,1,1,1,0,400,2,0.5,0,0,0,0,2.5
4,3,4,1,0,100,2,0.5,0,0,0,0,2.5
6,9,9,1,0,66.66,3,0.5,0,0,0,-1,2.5
4,1,3,1,0,133.33,2,0.5,0,0,0,0,2.5
4,2,4,1,0,100,2,0.5,0,0,0,0,2.5
4,1,3,1,0,133.33,2,0.5,0,0,0,0,2.5
4,2,4,1,0,100,2,0.5,0,0,0,0,2.5
4,4,4,1,0,100,2,0.5,0,0,0,0,2.5
4,3,1,1,0,400,2,0.5,0,0,0,0,2.5
4,3,4,1,0,100,2,0.5,0,0,0,0,2.5
6,14,10,1,0,60,3,0.5,0,0,0,-1,2.5
4,3,4,1,0,100,2,0.5,0,0,0,0,2.5
4,1,1,1,0,400,2,0.5,0,0,0,0,2.5
4,2,3,1,0,133.33,2,0.5,0,0,0,0,2.5
4,3,5,1,0,80,2,0.5,0,0,0,0,2.5
4,5,4,1,0,100,2,0.5,0,0,0,0,2.5
4,1,1,1,0,400,2,0.5,0,0,0,0,2.5
4,2,2,1,0,200,2,0.5,0,0,0,0,2.5
4,3,2,1,0,200,2,0.5,0,0,0,0,2.5
4,4,4,1,0,100,2,0.5,0,0,0,0,2.5
4,6,2,1,0,200,2,0.5,0,0,0,0,2.5
8,24,14,1,0,57.14,4,0.5,0,0,0,-2,2.5
4,10,2,1,0,200,2,0.5,0,0,0,0,2.5
4,1,1,1,0,400,2,0.5,0,0,0,0,2.5
6,15,10,1,0,60,3,0.5,0,0,0,-1,2.5
4,1,2,1,0,200,2,0.5,0,0,0,0,2.5
4,2,1,1,0,400,2,0.5,0,0,0,0,2.5
4,2,3,1,0,133.33,2,0.5,0,0,0,0,2.5
6,10,10,1,0,60,3,0.5,0,0,0,-1,2.5
4,5,4,1,0,100,2,0.5,0,0,0,0,2.5
4,1,1,1,0,400,2,0.5,0,0,0,0,2.5
6,16,9,1,0,66.66,3,0.5,0,0,0,-1,2.5
4,3,3,1,0,133.33,2,0.5,0,0,0,0,2.5
4,1,1,1,0,400,2,0.5,0,0,0,0,2.5
4,7,2,1,0,200,2,0.5,0,0,0,0,2.5
8,18,14,1,0,57.14,4,0.5,0,0,0,-2,2.5
6,8,9,1,0,66.66,3,0.5,0,0,0,-1,2.5
4,11,3,1,0,133.33,2,0.5,0,0,0,0,2.5
6,12,9,1,0,66.66,3,0.5,0,0,0,-1,2.5
4,5,4,1,0,100,2,0.5,0,0,0,0,2.5
4,1,1,1,0,400,2,0.5,0,0,0,0,2.5
4,2,3,1,0,133.33,2,0.5,0,0,0,0,2.5
4,3,2,1,0,200,2,0.5,0,0,0,0,2.5
4,4,3,1,0,133.33,2,0.5,0,0,0,0,2.5
4,3,3,1,0,133.33,2,0.5,0,0,0,0,2.5
6,10,9,1,0,66.66,3,0.5,0,0,0,-1,2.5
4,5,3,1,0,133.33,2,0.5,0,0,0,0,2.5
4,6,2,1,0,200,2,0.5,0,0,0,0,2.5
4,2,4,1,0,100,2,0.5,0,0,0,0,2.5
4,6,4,1,0,100,2,0.5,0,0,0,0,2.5
4,3,4,1,0,100,2,0.5,0,0,0,0,2.5
4,2,2,1,0,200,2,0.5,0,0,0,0,2.5
4,3,2,1,0,200,2,0.5,0,0,0,0,2.5
4,2,2,1,0,200,2,0.5,0,0,0,0,2.5
4,2,2,1,0,200,2,0.5,0,0,0,0,2.5
4,8,2,1,0,200,2,0.5,0,0,0,0,2.5
4,3,2,1,0,200,2,0.5,0,0,0,0,2.5
4,5,4,1,0,100,2,0.5,0,0,0,0,2.5
4,5,3,1,0,133.33,2,0.5,0,0,0,0,2.5
7,16,12,1,0,58.33,3.5,0.5,0,0,0,-2,2
5,9,8,1,0,62.5,2.5,0.5,0,0,0,-1,2
7,17,14,1,0,50,3.5,0.5,0,0,0,-2,2
5,12,8,1,0,62.5,2.5,0.5,0,0,0,-1,2
5,13,8,1,0,62.5,2.5,0.5,0,0,0,-1,2
5,9,8,1,0,62.5,2.5,0.5,0,0,0,-1,2
7,15,12,1,0,58.33,3.5,0.5,0,0,0,-2,2
7,15,12,1,0,58.33,3.5,0.5,0,0,0,-2,2
6,16,11,1,0,54.54,3,0.5,0,0,0,-2,1.5
6,22,12,1,0,50,3,0.5,0,0,0,-2,1.5
6,13,11,1,0,54.54,3,0.5,0,0,0,-2,1.5
6,9,12,1,0,50,3,0.5,0,0,0,-2,1.5
4,8,6,1,0,66.66,2,0.5,0,0,0,-1,1.5
4,7,6,1,0,66.66,2,0.5,0,0,0,-1,1.5
6,15,11,1,0,54.54,3,0.5,0,0,0,-2,1.5
8,36,18,1,0,44.44,4,0.5,0,0,0,-3,1.5
4,7,6,1,0,66.66,2,0.5,0,0,0,-1,1.5
6,10,11,1,0,54.54,3,0.5,0,0,0,-2,1.5
5,7,9,1,0,55.55,2.5,0.5,0,0,0,-2,1
5,6,9,1,0,55.55,2.5,0.5,0,0,0,-2,1
5,11,9,1,0,55.55,2.5,0.5,0,0,0,-2,1
5,13,10,1,0,50,2.5,0.5,0,0,0,-2,1
5,8,9,1,0,55.55,2.5,0.5,0,0,0,-2,1
7,22,19,1,0,36.84,3.5,0.5,0,0,0,-3,1
7,37,17,1,0,41.17,3.5,0.5,0,0,0,-3,1
6,20,14,1,0,42.85,3,0.5,0,0,0,-3,0.5
6,28,16,1,0,37.5,3,0.5,0,0,0,-3,0.5
6,15,14,1,0,42.85,3,0.5,0,0,0,-3,0.5
4,11,7,1,0,57.14,2,0.5,0,0,0,-2,0.5
4,5,7,1,0,57.14,2,0.5,0,0,0,-2,0.5
4,8,7,1,0,57.14,2,0.5,0,0,0,-2,0.5
4,11,7,1,0,57.14,2,0.5,0,0,0,-2,0.5
4,4,8,1,0,50,2,0.5,0,0,0,-2,0.5
4,8,7,1,0,57.14,2,0.5,0,0,0,-2,0.5
6,24,14,1,0,42.85,3,0.5,0,0,0,-3,0.5
6,17,13,1,0,46.15,3,0.5,0,0,0,-3,0.5
4,7,7,1,0,57.14,2,0.5,0,0,0,-2,0.5
5,20,11,1,0,45.45,2.5,0.5,0,0,0,-3,0
5,11,11,1,0,45.45,2.5,0.5,0,0,0,-3,0
5,18,13,1,0,38.46,2.5,0.5,0,0,0,-3,0
5,17,11,1,0,45.45,2.5,0.5,0,0,0,-3,0
5,14,14,1,0,35.71,2.5,0.5,0,0,0,-3,0
4,7,9,1,0,44.44,2,0.5,0,0,0,-3,-0.5
4,6,9,1,0,44.44,2,0.5,0,0,0,-3,-0.5
4,8,10,1,0,40,2,0.5,0,0,0,-3,-0.5
4,25,9,1,0,44.44,2,0.5,0,0,0,-3,-0.5
4,10,9,1,0,44.44,2,0.5,0,0,0,-3,-0.5
62,49,34,0,7,182.35,31,0,7,4,0,0,42
61,64,31,0,7,196.77,30.5,0,7,4,0,0,41.5
43,28,18,0,5,238.88,21.5,0,5,0,0,0,26.5
40,42,26,0,5,153.84,20,0,5,0,0,0,25
40,41,28,0,4,142.85,20,0,4,0,0,0,24
30,19,13,0,4,230.76,15,0,4,0,0,0,19
28,23,13,0,4,215.38,14,0,4,0,0,0,18
44,64,38,0,3,115.78,22,0,3,0,0,0,25
39,38,28,0,3,139.28,19.5,0,3,0,0,0,22.5
36,44,24,0,3,150,18,0,3,0,0,0,21
35,59,27,0,3,129.62,17.5,0,3,0,0,0,20.5
32,24,19,0,3,168.42,16,0,3,0,0,0,19
32,27,20,0,3,160,16,0,3,0,0,0,19
30,31,20,0,3,150,15,0,3,0,0,0,18
29,32,21,0,3,138.09,14.5,0,3,0,0,0,17.5
27,35,20,0,3,135,13.5,0,3,0,0,0,16.5
27,22,11,0,3,245.45,13.5,0,3,0,0,0,16.5
26,14,13,0,3,200,13,0,3,0,0,0,16
26,27,14,0,3,185.71,13,0,3,0,0,0,16
25,17,12,0,3,208.33,12.5,0,3,0,0,0,15.5
25,35,28,0,3,89.28,12.5,0,3,0,0,0,15.5
24,21,18,0,3,133.33,12,0,3,0,0,0,15
23,20,11,0,3,209.09,11.5,0,3,0,0,0,14.5
23,12,17,0,3,135.29,11.5,0,3,0,0,0,14.5
23,27,15,0,3,153.33,11.5,0,3,0,0,0,14.5
22,4,6,0,3,366.66,11,0,3,0,0,0,14
21,21,9,0,3,233.33,10.5,0,3,0,0,0,13.5
21,16,10,0,3,210,10.5,0,3,0,0,0,13.5
21,11,8,0,3,262.5,10.5,0,3,0,0,0,13.5
20,9,8,0,3,250,10,0,3,0,0,0,13
20,9,8,0,3,250,10,0,3,0,0,0,13
20,14,7,0,3,285.71,10,0,3,0,0,0,13
19,10,8,0,3,237.5,9.5,0,3,0,0,0,12.5
34,49,26,0,2,130.76,17,0,2,0,0,0,19
33,57,25,0,2,132,16.5,0,2,0,0,0,18.5
30,26,21,0,2,142.85,15,0,2,0,0,0,17
30,38,22,0,2,136.36,15,0,2,0,0,0,17
30,40,24,0,2,125,15,0,2,0,0,0,17
27,32,24,0,2,112.5,13.5,0,2,0,0,0,15.5
27,15,15,0,2,180,13.5,0,2,0,0,0,15.5
27,23,17,0,2,158.82,13.5,0,2,0,0,0,15.5
25,27,19,0,2,131.57,12.5,0,2,0,0,0,14.5
25,24,20,0,2,125,12.5,0,2,0,0,0,14.5
25,30,15,0,2,166.66,12.5,0,2,0,0,0,14.5
25,23,16,0,2,156.25,12.5,0,2,0,0,0,14.5
24,44,23,0,2,104.34,12,0,2,0,0,0,14
24,20,21,0,2,114.28,12,0,2,0,0,0,14
24,35,23,0,2,104.34,12,0,2,0,0,0,14
22,36,14,0,2,157.14,11,0,2,0,0,0,13
22,24,15,0,2,146.66,11,0,2,0,0,0,13
21,23,13,0,2,161.53,10.5,0,2,0,0,0,12.5
21,29,18,0,2,116.66,10.5,0,2,0,0,0,12.5
21,18,14,0,2,150,10.5,0,2,0,0,0,12.5
21,24,13,0,2,161.53,10.5,0,2,0,0,0,12.5
20,40,15,0,2,133.33,10,0,2,0,0,0,12
20,24,14,0,2,142.85,10,0,2,0,0,0,12
20,20,11,0,2,181.81,10,0,2,0,0,0,12
19,18,15,0,2,126.66,9.5,0,2,0,0,0,11.5
19,26,16,0,2,118.75,9.5,0,2,0,0,0,11.5
19,19,10,0,2,190,9.5,0,2,0,0,0,11.5
19,23,16,0,2,118.75,9.5,0,2,0,0,0,11.5
18,17,12,0,2,150,9,0,2,0,0,0,11
18,24,11,0,2,163.63,9,0,2,0,0,0,11
18,15,7,0,2,257.14,9,0,2,0,0,0,11
18,19,12,0,2,150,9,0,2,0,0,0,11
17,28,16,0,2,106.25,8.5,0,2,0,0,0,10.5
17,20,13,0,2,130.76,8.5,0,2,0,0,0,10.5
17,16,12,0,2,141.66,8.5,0,2,0,0,0,10.5
17,19,11,0,2,154.54,8.5,0,2,0,0,0,10.5
16,8,6,0,2,266.66,8,0,2,0,0,0,10
16,9,6,0,2,266.66,8,0,2,0,0,0,10
16,13,11,0,2,145.45,8,0,2,0,0,0,10
16,4,6,0,2,266.66,8,0,2,0,0,0,10
16,15,9,0,2,177.77,8,0,2,0,0,0,10
16,10,5,0,2,320,8,0,2,0,0,0,10
16,6,6,0,2,266.66,8,0,2,0,0,0,10
16,12,6,0,2,266.66,8,0,2,0,0,0,10
15,13,8,0,2,187.5,7.5,0,2,0,0,0,9.5
15,12,7,0,2,214.28,7.5,0,2,0,0,0,9.5
15,6,5,0,2,300,7.5,0,2,0,0,0,9.5
15,9,8,0,2,187.5,7.5,0,2,0,0,0,9.5
14,14,6,0,2,233.33,7,0,2,0,0,0,9
14,14,10,0,2,140,7,0,2,0,0,0,9
14,9,4,0,2,350,7,0,2,0,0,0,9
14,7,4,0,2,350,7,0,2,0,0,0,9
14,7,5,0,2,280,7,0,2,0,0,0,9
14,9,5,0,2,280,7,0,2,0,0,0,9
14,6,6,0,2,233.33,7,0,2,0,0,0,9
14,10,6,0,2,233.33,7,0,2,0,0,0,9
14,26,8,0,2,175,7,0,2,0,0,0,9
13,18,9,0,2,144.44,6.5,0,2,0,0,0,8.5
13,5,6,0,2,216.66,6.5,0,2,0,0,0,8.5
13,3,4,0,2,325,6.5,0,2,0,0,0,8.5
13,10,4,0,2,325,6.5,0,2,0,0,0,8.5
12,1,4,0,2,300,6,0,2,0,0,0,8
26,46,24,0,1,108.33,13,0,1,0,0,0,14
25,34,26,0,1,96.15,12.5,0,1,0,0,0,13.5
25,44,27,0,1,92.59,12.5,0,1,0,0,0,13.5
24,47,20,0,1,120,12,0,1,0,0,0,13
22,39,26,0,1,84.61,11,0,1,0,0,0,12
22,33,20,0,1,110,11,0,1,0,0,0,12
21,30,19,0,1,110.52,10.5,0,1,0,0,0,11.5
20,30,19,0,1,105.26,10,0,1,0,0,0,11
19,25,20,0,1,95,9.5,0,1,0,0,0,10.5
19,36,18,0,1,105.55,9.5,0,1,0,0,0,10.5
19,24,15,0,1,126.66,9.5,0,1,0,0,0,10.5
19,32,20,0,1,95,9.5,0,1,0,0,0,10.5
19,25,18,0,1,105.55,9.5,0,1,0,0,0,10.5
19,34,16,0,1,118.75,9.5,0,1,0,0,0,10.5
19,31,21,0,1,90.47,9.5,0,1,0,0,0,10.5
19,26,13,0,1,146.15,9.5,0,1,0,0,0,10.5
18,39,18,0,1,100,9,0,1,0,0,0,10
18,19,17,0,1,105.88,9,0,1,0,0,0,10
18,27,16,0,1,112.5,9,0,1,0,0,0,10
18,33,20,0,1,90,9,0,1,0,0,0,10
18,42,20,0,1,90,9,0,1,0,0,0,10
18,38,21,0,1,85.71,9,0,1,0,0,0,10
18,29,25,0,1,72,9,0,1,0,0,0,10
17,33,16,0,1,106.25,8.5,0,1,0,0,0,9.5
17,27,16,0,1,106.25,8.5,0,1,0,0,0,9.5
17,30,20,0,1,85,8.5,0,1,0,0,0,9.5
17,27,23,0,1,73.91,8.5,0,1,0,0,0,9.5
17,23,13,0,1,130.76,8.5,0,1,0,0,0,9.5
17,31,16,0,1,106.25,8.5,0,1,0,0,0,9.5
17,15,15,0,1,113.33,8.5,0,1,0,0,0,9.5
17,17,12,0,1,141.66,8.5,0,1,0,0,0,9.5
17,25,13,0,1,130.76,8.5,0,1,0,0,0,9.5
16,20,14,0,1,114.28,8,0,1,0,0,0,9
16,23,14,0,1,114.28,8,0,1,0,0,0,9
16,26,15,0,1,106.66,8,0,1,0,0,0,9
16,18,10,0,1,160,8,0,1,0,0,0,9
16,22,11,0,1,145.45,8,0,1,0,0,0,9
16,24,14,0,1,114.28,8,0,1,0,0,0,9
16,29,12,0,1,133.33,8,0,1,0,0,0,9
16,23,17,0,1,94.11,8,0,1,0,0,0,9
16,13,11,0,1,145.45,8,0,1,0,0,0,9
16,24,16,0,1,100,8,0,1,0,0,0,9
15,14,11,0,1,136.36,7.5,0,1,0,0,0,8.5
15,26,18,0,1,83.33,7.5,0,1,0,0,0,8.5
15,26,15,0,1,100,7.5,0,1,0,0,0,8.5
15,21,9,0,1,166.66,7.5,0,1,0,0,0,8.5
15,26,11,0,1,136.36,7.5,0,1,0,0,0,8.5
15,20,11,0,1,136.36,7.5,0,1,0,0,0,8.5
15,18,12,0,1,125,7.5,0,1,0,0,0,8.5
14,19,9,0,1,155.55,7,0,1,0,0,0,8
14,22,10,0,1,140,7,0,1,0,0,0,8
14,18,18,0,1,77.77,7,0,1,0,0,0,8
14,18,9,0,1,155.55,7,0,1,0,0,0,8
13,14,8,0,1,162.5,6.5,0,1,0,0,0,7.5
13,11,6,0,1,216.66,6.5,0,1,0,0,0,7.5
13,18,11,0,1,118.18,6.5,0,1,0,0,0,7.5
13,18,15,0,1,86.66,6.5,0,1,0,0,0,7.5
13,12,10,0,1,130,6.5,0,1,0,0,0,7.5
13,15,9,0,1,144.44,6.5,0,1,0,0,0,7.5
13,21,9,0,1,144.44,6.5,0,1,0,0,0,7.5
13,13,8,0,1,162.5,6.5,0,1,0,0,0,7.5
13,10,11,0,1,118.18,6.5,0,1,0,0,0,7.5
13,10,8,0,1,162.5,6.5,0,1,0,0,0,7.5
13,27,17,0,1,76.47,6.5,0,1,0,0,0,7.5
13,30,12,0,1,108.33,6.5,0,1,0,0,0,7.5
13,19,9,0,1,144.44,6.5,0,1,0,0,0,7.5
13,18,11,0,1,118.18,6.5,0,1,0,0,0,7.5
13,49,17,0,1,76.47,6.5,0,1,0,0,0,7.5
13,31,14,0,1,92.85,6.5,0,1,0,0,0,7.5
12,19,9,0,1,133.33,6,0,1,0,0,0,7
12,18,11,0,1,109.09,6,0,1,0,0,0,7
12,12,8,0,1,150,6,0,1,0,0,0,7
12,22,9,0,1,133.33,6,0,1,0,0,0,7
12,25,12,0,1,100,6,0,1,0,0,0,7
12,9,4,0,1,300,6,0,1,0,0,0,7
12,7,7,0,1,171.42,6,0,1,0,0,0,7
12,14,8,0,1,150,6,0,1,0,0,0,7
12,19,10,0,1,120,6,0,1,0,0,0,7
12,16,9,0,1,133.33,6,0,1,0,0,0,7
12,20,10,0,1,120,6,0,1,0,0,0,7
12,10,7,0,1,171.42,6,0,1,0,0,0,7
12,13,6,0,1,200,6,0,1,0,0,0,7
12,18,11,0,1,109.09,6,0,1,0,0,0,7
12,7,6,0,1,200,6,0,1,0,0,0,7
12,21,10,0,1,120,6,0,1,0,0,0,7
12,11,9,0,1,133.33,6,0,1,0,0,0,7
12,12,9,0,1,133.33,6,0,1,0,0,0,7
12,10,8,0,1,150,6,0,1,0,0,0,7
12,18,9,0,1,133.33,6,0,1,0,0,0,7
12,24,11,0,1,109.09,6,0,1,0,0,0,7
11,18,14,0,1,78.57,5.5,0,1,0,0,0,6.5
11,14,6,0,1,183.33,5.5,0,1,0,0,0,6.5
11,15,11,0,1,100,5.5,0,1,0,0,0,6.5
11,7,8,0,1,137.5,5.5,0,1,0,0,0,6.5
11,9,8,0,1,137.5,5.5,0,1,0,0,0,6.5
11,16,7,0,1,157.14,5.5,0,1,0,0,0,6.5
11,13,8,0,1,137.5,5.5,0,1,0,0,0,6.5
11,14,9,0,1,122.22,5.5,0,1,0,0,0,6.5
11,11,9,0,1,122.22,5.5,0,1,0,0,0,6.5
11,10,6,0,1,183.33,5.5,0,1,0,0,0,6.5
11,15,10,0,1,110,5.5,0,1,0,0,0,6.5
11,9,7,0,1,157.14,5.5,0,1,0,0,0,6.5
11,10,6,0,1,183.33,5.5,0,1,0,0,0,6.5
11,10,7,0,1,157.14,5.5,0,1,0,0,0,6.5
11,12,7,0,1,157.14,5.5,0,1,0,0,0,6.5
11,21,6,0,1,183.33,5.5,0,1,0,0,0,6.5
11,6,7,0,1,157.14,5.5,0,1,0,0,0,6.5
11,9,7,0,1,157.14,5.5,0,1,0,0,0,6.5
11,16,14,0,1,78.57,5.5,0,1,0,0,0,6.5
11,5,4,0,1,275,5.5,0,1,0,0,0,6.5
11,19,10,0,1,110,5.5,0,1,0,0,0,6.5
11,16,9,0,1,122.22,5.5,0,1,0,0,0,6.5
11,14,10,0,1,110,5.5,0,1,0,0,0,6.5
11,23,14,0,1,78.57,5.5,0,1,0,0,0,6.5
11,21,11,0,1,100,5.5,0,1,0,0,0,6.5
11,13,10,0,1,110,5.5,0,1,0,0,0,6.5
11,28,10,0,1,110,5.5,0,1,0,0,0,6.5
11,6,6,0,1,183.33,5.5,0,1,0,0,0,6.5
10,9,10,0,1,100,5,0,1,0,0,0,6
10,11,8,0,1,125,5,0,1,0,0,0,6
10,6,6,0,1,166.66,5,0,1,0,0,0,6
10,8,9,0,1,111.11,5,0,1,0,0,0,6
10,13,10,0,1,100,5,0,1,0,0,0,6
10,12,7,0,1,142.85,5,0,1,0,0,0,6
10,10,7,0,1,142.85,5,0,1,0,0,0,6
10,13,7,0,1,142.85,5,0,1,0,0,0,6
10,10,10,0,1,100,5,0,1,0,0,0,6
10,9,8,0,1,125,5,0,1,0,0,0,6
10,17,11,0,1,90.9,5,0,1,0,0,0,6
10,5,3,0,1,333.33,5,0,1,0,0,0,6
10,7,6,0,1,166.66,5,0,1,0,0,0,6
10,19,14,0,1,71.42,5,0,1,0,0,0,6
10,19,10,0,1,100,5,0,1,0,0,0,6
10,7,8,0,1,125,5,0,1,0,0,0,6
10,12,6,0,1,166.66,5,0,1,0,0,0,6
10,18,8,0,1,125,5,0,1,0,0,0,6
10,6,5,0,1,200,5,0,1,0,0,0,6
10,14,8,0,1,125,5,0,1,0,0,0,6
10,12,8,0,1,125,5,0,1,0,0,0,6
10,9,7,0,1,142.85,5,0,1,0,0,0,6
10,12,5,0,1,200,5,0,1,0,0,0,6
10,10,5,0,1,200,5,0,1,0,0,0,6
10,19,13,0,1,76.92,5,0,1,0,0,0,6
10,10,10,0,1,100,5,0,1,0,0,0,6
10,23,10,0,1,100,5,0,1,0,0,0,6
10,7,9,0,1,111.11,5,0,1,0,0,0,6
9,18,10,0,1,90,4.5,0,1,0,0,0,5.5
9,7,6,0,1,150,4.5,0,1,0,0,0,5.5
9,11,4,0,1,225,4.5,0,1,0,0,0,5.5
9,10,6,0,1,150,4.5,0,1,0,0,0,5.5
9,12,5,0,1,180,4.5,0,1,0,0,0,5.5
9,7,6,0,1,150,4.5,0,1,0,0,0,5.5
9,14,12,0,1,75,4.5,0,1,0,0,0,5.5
9,16,4,0,1,225,4.5,0,1,0,0,0,5.5
9,9,8,0,1,112.5,4.5,0,1,0,0,0,5.5
9,17,10,0,1,90,4.5,0,1,0,0,0,5.5
9,6,10,0,1,90,4.5,0,1,0,0,0,5.5
9,5,6,0,1,150,4.5,0,1,0,0,0,5.5
9,6,8,0,1,112.5,4.5,0,1,0,0,0,5.5
9,9,4,0,1,225,4.5,0,1,0,0,0,5.5
9,6,9,0,1,100,4.5,0,1,0,0,0,5.5
9,16,11,0,1,81.81,4.5,0,1,0,0,0,5.5
9,26,6,0,1,150,4.5,0,1,0,0,0,5.5
9,23,11,0,1,81.81,4.5,0,1,0,0,0,5.5
9,10,7,0,1,128.57,4.5,0,1,0,0,0,5.5
9,8,5,0,1,180,4.5,0,1,0,0,0,5.5
9,12,9,0,1,100,4.5,0,1,0,0,0,5.5
9,12,6,0,1,150,4.5,0,1,0,0,0,5.5
9,8,4,0,1,225,4.5,0,1,0,0,0,5.5
9,6,4,0,1,225,4.5,0,1,0,0,0,5.5
9,15,9,0,1,100,4.5,0,1,0,0,0,5.5
9,14,10,0,1,90,4.5,0,1,0,0,0,5.5
9,22,9,0,1,100,4.5,0,1,0,0,0,5.5
8,8,4,0,1,200,4,0,1,0,0,0,5
8,22,9,0,1,88.88,4,0,1,0,0,0,5
10,15,15,0,1,66.66,5,0,1,0,0,-1,5
8,7,9,0,1,88.88,4,0,1,0,0,0,5
8,15,9,0,1,88.88,4,0,1,0,0,0,5
8,10,6,0,1,133.33,4,0,1,0,0,0,5
8,8,3,0,1,266.66,4,0,1,0,0,0,5
8,13,11,0,1,72.72,4,0,1,0,0,0,5
8,3,3,0,1,266.66,4,0,1,0,0,0,5
8,5,4,0,1,200,4,0,1,0,0,0,5
8,4,3,0,1,266.66,4,0,1,0,0,0,5
8,6,4,0,1,200,4,0,1,0,0,0,5
8,10,8,0,1,100,4,0,1,0,0,0,5
8,8,8,0,1,100,4,0,1,0,0,0,5
8,6,3,0,1,266.66,4,0,1,0,0,0,5
8,19,8,0,1,100,4,0,1,0,0,0,5
8,3,2,0,1,400,4,0,1,0,0,0,5
8,11,8,0,1,100,4,0,1,0,0,0,5
8,6,5,0,1,160,4,0,1,0,0,0,5
8,9,6,0,1,133.33,4,0,1,0,0,0,5
7,4,3,0,1,233.33,3.5,0,1,0,0,0,4.5
7,6,3,0,1,233.33,3.5,0,1,0,0,0,4.5
7,4,3,0,1,233.33,3.5,0,1,0,0,0,4.5
7,9,7,0,1,100,3.5,0,1,0,0,0,4.5
7,5,4,0,1,175,3.5,0,1,0,0,0,4.5
7,6,9,0,1,77.77,3.5,0,1,0,0,0,4.5
7,5,6,0,1,116.66,3.5,0,1,0,0,0,4.5
7,4,3,0,1,233.33,3.5,0,1,0,0,0,4.5
7,5,3,0,1,233.33,3.5,0,1,0,0,0,4.5
7,3,2,0,1,350,3.5,0,1,0,0,0,4.5
7,2,3,0,1,233.33,3.5,0,1,0,0,0,4.5
7,4,4,0,1,175,3.5,0,1,0,0,0,4.5
7,10,8,0,1,87.5,3.5,0,1,0,0,0,4.5
7,1,2,0,1,350,3.5,0,1,0,0,0,4.5
11,21,19,0,1,57.89,5.5,0,1,0,0,-2,4.5
7,6,2,0,1,350,3.5,0,1,0,0,0,4.5
7,6,7,0,1,100,3.5,0,1,0,0,0,4.5
7,6,7,0,1,100,3.5,0,1,0,0,0,4.5
7,8,3,0,1,233.33,3.5,0,1,0,0,0,4.5
