R,M,B,4s,6s,SR,sumpts_r,sumpts_4,sumpts_6,sumpts_50,sumpts_100,sumpts_sr,total
29.00,29.00,19.00,1.00,3.00,152.63,14.50,0.50,3.00,0.00,0.00,0.00,18.00
51.00,30.00,21.00,5.00,4.00,242.85,25.50,2.50,4.00,4.00,0.00,0.00,36.00
2.00,15.00,4.00,0.00,0.00,50.00,1.00,0.00,0.00,0.00,0.00,-2.00,-1.00
18.00,18.00,11.00,2.00,1.00,163.63,9.00,1.00,1.00,0.00,0.00,0.00,11.00
5.00,11.00,5.00,0.00,0.00,100.00,2.50,0.00,0.00,0.00,0.00,0.00,2.50
0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
13.00,16.00,10.00,2.00,0.00,130.00,6.50,1.00,0.00,0.00,0.00,0.00,7.50
17.00,20.00,15.00,1.00,1.00,113.33,8.50,0.50,1.00,0.00,0.00,0.00,10.00
74.00,74.00,46.00,1.00,5.00,160.86,37.00,0.50,5.00,4.00,0.00,0.00,46.50
22.00,27.00,25.00,2.00,0.00,88.00,11.00,1.00,0.00,0.00,0.00,0.00,12.00
16.00,22.00,13.00,2.00,0.00,123.07,8.00,1.00,0.00,0.00,0.00,0.00,9.00
17.00,19.00,11.00,1.00,0.00,154.54,8.50,0.50,0.00,0.00,0.00,0.00,9.00
50.00,35.00,31.00,9.00,1.00,161.29,25.00,4.50,1.00,4.00,0.00,0.00,34.50
0.00,9.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
12.00,35.00,16.00,0.00,0.00,75.00,6.00,0.00,0.00,0.00,0.00,0.00,6.00
2.00,5.00,7.00,0.00,0.00,28.57,1.00,0.00,0.00,0.00,0.00,-3.00,-2.00
63.00,50.00,34.00,8.00,2.00,185.29,31.50,4.00,2.00,4.00,0.00,0.00,41.50
26.00,46.00,25.00,2.00,1.00,104.00,13.00,1.00,1.00,0.00,0.00,0.00,15.00
13.00,16.00,12.00,1.00,1.00,108.33,6.50,0.50,1.00,0.00,0.00,0.00,8.00
82.00,99.00,50.00,6.00,4.00,164.00,41.00,3.00,4.00,4.00,0.00,0.00,52.00
133.00,82.00,59.00,19.00,4.00,225.42,66.50,9.50,4.00,4.00,8.00,0.00,92.00
19.00,19.00,11.00,3.00,0.00,172.72,9.50,1.50,0.00,0.00,0.00,0.00,11.00
68.00,97.00,53.00,5.00,3.00,128.30,34.00,2.50,3.00,4.00,0.00,0.00,43.50
15.00,20.00,13.00,1.00,1.00,115.38,7.50,0.50,1.00,0.00,0.00,0.00,9.00
49.00,27.00,24.00,6.00,2.00,204.16,24.50,3.00,2.00,0.00,0.00,0.00,29.50
8.00,6.00,4.00,0.00,1.00,200.00,4.00,0.00,1.00,0.00,0.00,0.00,5.00
14.00,9.00,4.00,0.00,2.00,350.00,7.00,0.00,2.00,0.00,0.00,0.00,9.00
3.00,4.00,3.00,0.00,0.00,100.00,1.50,0.00,0.00,0.00,0.00,0.00,1.50
4.00,4.00,4.00,0.00,0.00,100.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00
12.00,1.00,4.00,0.00,2.00,300.00,6.00,0.00,2.00,0.00,0.00,0.00,8.00
6.00,10.00,10.00,1.00,0.00,60.00,3.00,0.50,0.00,0.00,0.00,-1.00,2.50
81.00,83.00,61.00,7.00,4.00,132.78,40.50,3.50,4.00,4.00,0.00,0.00,52.00
3.00,5.00,6.00,0.00,0.00,50.00,1.50,0.00,0.00,0.00,0.00,-2.00,-0.50
29.00,59.00,25.00,3.00,0.00,116.00,14.50,1.50,0.00,0.00,0.00,0.00,16.00
2.00,8.00,3.00,0.00,0.00,66.66,1.00,0.00,0.00,0.00,0.00,-1.00,0.00
13.00,14.00,7.00,1.00,1.00,185.71,6.50,0.50,1.00,0.00,0.00,0.00,8.00
15.00,12.00,8.00,2.00,0.00,187.50,7.50,1.00,0.00,0.00,0.00,0.00,8.50
23.00,29.00,17.00,4.00,0.00,135.29,11.50,2.00,0.00,0.00,0.00,0.00,13.50
28.00,53.00,30.00,2.00,0.00,93.33,14.00,1.00,0.00,0.00,0.00,0.00,15.00
4.00,11.00,6.00,0.00,0.00,66.66,2.00,0.00,0.00,0.00,0.00,-1.00,1.00
10.00,18.00,12.00,1.00,0.00,83.33,5.00,0.50,0.00,0.00,0.00,0.00,5.50
15.00,20.00,14.00,1.00,0.00,107.14,7.50,0.50,0.00,0.00,0.00,0.00,8.00
26.00,29.00,17.00,1.00,2.00,152.94,13.00,0.50,2.00,0.00,0.00,0.00,15.50
16.00,25.00,13.00,2.00,0.00,123.07,8.00,1.00,0.00,0.00,0.00,0.00,9.00
16.00,18.00,10.00,0.00,1.00,160.00,8.00,0.00,1.00,0.00,0.00,0.00,9.00
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
0.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
1.00,1.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
81.00,80.00,52.00,6.00,5.00,155.76,40.50,3.00,5.00,4.00,0.00,0.00,52.50
24.00,29.00,18.00,4.00,0.00,133.33,12.00,2.00,0.00,0.00,0.00,0.00,14.00
28.00,31.00,24.00,4.00,0.00,116.66,14.00,2.00,0.00,0.00,0.00,0.00,16.00
17.00,5.00,7.00,1.00,2.00,242.85,8.50,0.50,2.00,0.00,0.00,0.00,11.00
2.00,15.00,3.00,0.00,0.00,66.66,1.00,0.00,0.00,0.00,0.00,-1.00,0.00
17.00,15.00,10.00,1.00,1.00,170.00,8.50,0.50,1.00,0.00,0.00,0.00,10.00
11.00,12.00,7.00,0.00,1.00,157.14,5.50,0.00,1.00,0.00,0.00,0.00,6.50
24.00,20.00,18.00,4.00,1.00,133.33,12.00,2.00,1.00,0.00,0.00,0.00,15.00
20.00,28.00,15.00,2.00,1.00,133.33,10.00,1.00,1.00,0.00,0.00,0.00,12.00
5.00,20.00,10.00,0.00,0.00,50.00,2.50,0.00,0.00,0.00,0.00,-2.00,0.50
11.00,5.00,6.00,1.00,1.00,183.33,5.50,0.50,1.00,0.00,0.00,0.00,7.00
89.00,64.00,44.00,2.00,9.00,202.27,44.50,1.00,9.00,4.00,0.00,0.00,58.50
6.00,17.00,11.00,0.00,0.00,54.54,3.00,0.00,0.00,0.00,0.00,-2.00,1.00
3.00,6.00,5.00,0.00,0.00,60.00,1.50,0.00,0.00,0.00,0.00,-1.00,0.50
15.00,26.00,11.00,2.00,0.00,136.36,7.50,1.00,0.00,0.00,0.00,0.00,8.50
0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
18.00,32.00,24.00,2.00,1.00,75.00,9.00,1.00,1.00,0.00,0.00,0.00,11.00
11.00,21.00,21.00,1.00,0.00,52.38,5.50,0.50,0.00,0.00,0.00,-2.00,4.00
11.00,19.00,8.00,1.00,0.00,137.50,5.50,0.50,0.00,0.00,0.00,0.00,6.00
29.00,33.00,23.00,3.00,0.00,126.08,14.50,1.50,0.00,0.00,0.00,0.00,16.00
27.00,41.00,24.00,3.00,1.00,112.50,13.50,1.50,1.00,0.00,0.00,0.00,16.00
8.00,10.00,8.00,0.00,1.00,100.00,4.00,0.00,1.00,0.00,0.00,0.00,5.00
5.00,16.00,8.00,0.00,0.00,62.50,2.50,0.00,0.00,0.00,0.00,-1.00,1.50
3.00,10.00,4.00,0.00,0.00,75.00,1.50,0.00,0.00,0.00,0.00,0.00,1.50
3.00,10.00,7.00,0.00,0.00,42.85,1.50,0.00,0.00,0.00,0.00,-3.00,-1.50
70.00,68.00,49.00,10.00,1.00,142.85,35.00,5.00,1.00,4.00,0.00,0.00,45.00
6.00,8.00,7.00,1.00,0.00,85.71,3.00,0.50,0.00,0.00,0.00,0.00,3.50
32.00,33.00,28.00,4.00,1.00,114.28,16.00,2.00,1.00,0.00,0.00,0.00,19.00
8.00,8.00,8.00,0.00,1.00,100.00,4.00,0.00,1.00,0.00,0.00,0.00,5.00
1.00,5.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
31.00,12.00,12.00,5.00,1.00,258.33,15.50,2.50,1.00,0.00,0.00,0.00,19.00
11.00,21.00,6.00,0.00,1.00,183.33,5.50,0.00,1.00,0.00,0.00,0.00,6.50
10.00,10.00,10.00,1.00,0.00,100.00,5.00,0.50,0.00,0.00,0.00,0.00,5.50
14.00,7.00,4.00,0.00,2.00,350.00,7.00,0.00,2.00,0.00,0.00,0.00,9.00
13.00,19.00,9.00,1.00,0.00,144.44,6.50,0.50,0.00,0.00,0.00,0.00,7.00
20.00,20.00,15.00,1.00,1.00,133.33,10.00,0.50,1.00,0.00,0.00,0.00,11.50
2.00,3.00,3.00,0.00,0.00,66.66,1.00,0.00,0.00,0.00,0.00,-1.00,0.00
1.00,2.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
17.00,26.00,14.00,1.00,1.00,121.42,8.50,0.50,1.00,0.00,0.00,0.00,10.00
19.00,16.00,9.00,2.00,1.00,211.11,9.50,1.00,1.00,0.00,0.00,0.00,11.50
10.00,18.00,9.00,1.00,0.00,111.11,5.00,0.50,0.00,0.00,0.00,0.00,5.50
20.00,17.00,14.00,2.00,0.00,142.85,10.00,1.00,0.00,0.00,0.00,0.00,11.00
2.00,5.00,4.00,0.00,0.00,50.00,1.00,0.00,0.00,0.00,0.00,-2.00,-1.00
4.00,7.00,6.00,0.00,0.00,66.66,2.00,0.00,0.00,0.00,0.00,-1.00,1.00
4.00,9.00,5.00,0.00,0.00,80.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
14.00,25.00,16.00,1.00,1.00,87.50,7.00,0.50,1.00,0.00,0.00,0.00,8.50
21.00,17.00,14.00,3.00,0.00,150.00,10.50,1.50,0.00,0.00,0.00,0.00,12.00
30.00,40.00,21.00,5.00,0.00,142.85,15.00,2.50,0.00,0.00,0.00,0.00,17.50
2.00,5.00,3.00,0.00,0.00,66.66,1.00,0.00,0.00,0.00,0.00,-1.00,0.00
33.00,70.00,38.00,1.00,1.00,86.84,16.50,0.50,1.00,0.00,0.00,0.00,18.00
61.00,45.00,31.00,8.00,2.00,196.77,30.50,4.00,2.00,4.00,0.00,0.00,40.50
25.00,26.00,20.00,3.00,1.00,125.00,12.50,1.50,1.00,0.00,0.00,0.00,15.00
38.00,52.00,29.00,5.00,0.00,131.03,19.00,2.50,0.00,0.00,0.00,0.00,21.50
1.00,2.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
52.00,73.00,37.00,5.00,2.00,140.54,26.00,2.50,2.00,4.00,0.00,0.00,34.50
23.00,18.00,15.00,3.00,0.00,153.33,11.50,1.50,0.00,0.00,0.00,0.00,13.00
2.00,6.00,4.00,0.00,0.00,50.00,1.00,0.00,0.00,0.00,0.00,-2.00,-1.00
11.00,11.00,5.00,2.00,0.00,220.00,5.50,1.00,0.00,0.00,0.00,0.00,6.50
1.00,17.00,7.00,0.00,0.00,14.28,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
5.00,4.00,2.00,1.00,0.00,250.00,2.50,0.50,0.00,0.00,0.00,0.00,3.00
52.00,60.00,32.00,5.00,1.00,162.50,26.00,2.50,1.00,4.00,0.00,0.00,33.50
8.00,12.00,7.00,1.00,0.00,114.28,4.00,0.50,0.00,0.00,0.00,0.00,4.50
57.00,40.00,22.00,5.00,4.00,259.09,28.50,2.50,4.00,4.00,0.00,0.00,39.00
11.00,6.00,7.00,0.00,1.00,157.14,5.50,0.00,1.00,0.00,0.00,0.00,6.50
35.00,14.00,10.00,4.00,3.00,350.00,17.50,2.00,3.00,0.00,0.00,0.00,22.50
44.00,33.00,19.00,3.00,3.00,231.57,22.00,1.50,3.00,0.00,0.00,0.00,26.50
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
1.00,6.00,3.00,0.00,0.00,33.33,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
2.00,5.00,2.00,0.00,0.00,100.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
15.00,9.00,12.00,1.00,1.00,125.00,7.50,0.50,1.00,0.00,0.00,0.00,9.00
4.00,23.00,7.00,0.00,0.00,57.14,2.00,0.00,0.00,0.00,0.00,-2.00,0.00
12.00,9.00,7.00,2.00,0.00,171.42,6.00,1.00,0.00,0.00,0.00,0.00,7.00
6.00,24.00,14.00,1.00,0.00,42.85,3.00,0.50,0.00,0.00,0.00,-3.00,0.50
15.00,13.00,14.00,3.00,0.00,107.14,7.50,1.50,0.00,0.00,0.00,0.00,9.00
11.00,19.00,15.00,1.00,0.00,73.33,5.50,0.50,0.00,0.00,0.00,0.00,6.00
32.00,36.00,29.00,2.00,1.00,110.34,16.00,1.00,1.00,0.00,0.00,0.00,18.00
25.00,29.00,20.00,1.00,2.00,125.00,12.50,0.50,2.00,0.00,0.00,0.00,15.00
1.00,5.00,2.00,0.00,0.00,50.00,0.50,0.00,0.00,0.00,0.00,-2.00,-1.50
1.00,4.00,4.00,0.00,0.00,25.00,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
6.00,9.00,6.00,1.00,0.00,100.00,3.00,0.50,0.00,0.00,0.00,0.00,3.50
55.00,56.00,41.00,5.00,1.00,134.14,27.50,2.50,1.00,4.00,0.00,0.00,35.00
41.00,70.00,34.00,4.00,0.00,120.58,20.50,2.00,0.00,0.00,0.00,0.00,22.50
25.00,18.00,16.00,2.00,2.00,156.25,12.50,1.00,2.00,0.00,0.00,0.00,15.50
37.00,33.00,22.00,3.00,2.00,168.18,18.50,1.50,2.00,0.00,0.00,0.00,22.00
104.00,105.00,59.00,9.00,5.00,176.27,52.00,4.50,5.00,4.00,8.00,0.00,73.50
14.00,17.00,11.00,2.00,0.00,127.27,7.00,1.00,0.00,0.00,0.00,0.00,8.00
8.00,9.00,9.00,1.00,0.00,88.88,4.00,0.50,0.00,0.00,0.00,0.00,4.50
6.00,9.00,6.00,1.00,0.00,100.00,3.00,0.50,0.00,0.00,0.00,0.00,3.50
16.00,20.00,10.00,3.00,0.00,160.00,8.00,1.50,0.00,0.00,0.00,0.00,9.50
4.00,12.00,5.00,0.00,0.00,80.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00
14.00,15.00,8.00,3.00,0.00,175.00,7.00,1.50,0.00,0.00,0.00,0.00,8.50
1.00,5.00,3.00,0.00,0.00,33.33,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
21.00,40.00,21.00,3.00,0.00,100.00,10.50,1.50,0.00,0.00,0.00,0.00,12.00
44.00,71.00,35.00,5.00,1.00,125.71,22.00,2.50,1.00,0.00,0.00,0.00,25.50
37.00,28.00,20.00,4.00,2.00,185.00,18.50,2.00,2.00,0.00,0.00,0.00,22.50
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
13.00,35.00,11.00,2.00,0.00,118.18,6.50,1.00,0.00,0.00,0.00,0.00,7.50
6.00,11.00,7.00,1.00,0.00,85.71,3.00,0.50,0.00,0.00,0.00,0.00,3.50
0.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
24.00,12.00,11.00,4.00,1.00,218.18,12.00,2.00,1.00,0.00,0.00,0.00,15.00
4.00,3.00,3.00,0.00,0.00,133.33,2.00,0.00,0.00,0.00,0.00,0.00,2.00
69.00,55.00,39.00,9.00,3.00,176.92,34.50,4.50,3.00,4.00,0.00,0.00,46.00
20.00,33.00,18.00,1.00,1.00,111.11,10.00,0.50,1.00,0.00,0.00,0.00,11.50
67.00,65.00,43.00,4.00,3.00,155.81,33.50,2.00,3.00,4.00,0.00,0.00,42.50
11.00,9.00,7.00,0.00,1.00,157.14,5.50,0.00,1.00,0.00,0.00,0.00,6.50
0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
1.00,7.00,3.00,0.00,0.00,33.33,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
13.00,21.00,9.00,0.00,1.00,144.44,6.50,0.00,1.00,0.00,0.00,0.00,7.50
1.00,5.00,2.00,0.00,0.00,50.00,0.50,0.00,0.00,0.00,0.00,-2.00,-1.50
1.00,5.00,5.00,0.00,0.00,20.00,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
6.00,7.00,5.00,1.00,0.00,120.00,3.00,0.50,0.00,0.00,0.00,0.00,3.50
1.00,5.00,2.00,0.00,0.00,50.00,0.50,0.00,0.00,0.00,0.00,-2.00,-1.50
11.00,43.00,19.00,1.00,0.00,57.89,5.50,0.50,0.00,0.00,0.00,-2.00,4.00
9.00,21.00,14.00,1.00,0.00,64.28,4.50,0.50,0.00,0.00,0.00,-1.00,4.00
25.00,30.00,24.00,2.00,0.00,104.16,12.50,1.00,0.00,0.00,0.00,0.00,13.50
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
15.00,37.00,21.00,0.00,0.00,71.42,7.50,0.00,0.00,0.00,0.00,0.00,7.50
17.00,15.00,15.00,0.00,1.00,113.33,8.50,0.00,1.00,0.00,0.00,0.00,9.50
0.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
4.00,19.00,6.00,0.00,0.00,66.66,2.00,0.00,0.00,0.00,0.00,-1.00,1.00
19.00,13.00,11.00,3.00,0.00,172.72,9.50,1.50,0.00,0.00,0.00,0.00,11.00
48.00,64.00,44.00,4.00,2.00,109.09,24.00,2.00,2.00,0.00,0.00,0.00,28.00
51.00,66.00,37.00,9.00,0.00,137.83,25.50,4.50,0.00,4.00,0.00,0.00,34.00
7.00,1.00,2.00,0.00,1.00,350.00,3.50,0.00,1.00,0.00,0.00,0.00,4.50
65.00,62.00,51.00,3.00,5.00,127.45,32.50,1.50,5.00,4.00,0.00,0.00,43.00
35.00,49.00,25.00,4.00,1.00,140.00,17.50,2.00,1.00,0.00,0.00,0.00,20.50
19.00,24.00,14.00,1.00,1.00,135.71,9.50,0.50,1.00,0.00,0.00,0.00,11.00
41.00,40.00,17.00,1.00,5.00,241.17,20.50,0.50,5.00,0.00,0.00,0.00,26.00
1.00,2.00,2.00,0.00,0.00,50.00,0.50,0.00,0.00,0.00,0.00,-2.00,-1.50
10.00,17.00,8.00,1.00,0.00,125.00,5.00,0.50,0.00,0.00,0.00,0.00,5.50
6.00,12.00,3.00,1.00,0.00,200.00,3.00,0.50,0.00,0.00,0.00,0.00,3.50
1.00,4.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
0.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
16.00,27.00,11.00,1.00,1.00,145.45,8.00,0.50,1.00,0.00,0.00,0.00,9.50
45.00,66.00,34.00,5.00,1.00,132.35,22.50,2.50,1.00,0.00,0.00,0.00,26.00
25.00,24.00,20.00,0.00,2.00,125.00,12.50,0.00,2.00,0.00,0.00,0.00,14.50
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
20.00,21.00,15.00,2.00,1.00,133.33,10.00,1.00,1.00,0.00,0.00,0.00,12.00
19.00,22.00,10.00,1.00,1.00,190.00,9.50,0.50,1.00,0.00,0.00,0.00,11.00
3.00,4.00,3.00,0.00,0.00,100.00,1.50,0.00,0.00,0.00,0.00,0.00,1.50
23.00,19.00,12.00,2.00,1.00,191.66,11.50,1.00,1.00,0.00,0.00,0.00,13.50
3.00,10.00,3.00,0.00,0.00,100.00,1.50,0.00,0.00,0.00,0.00,0.00,1.50
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
27.00,28.00,26.00,4.00,1.00,103.84,13.50,2.00,1.00,0.00,0.00,0.00,16.50
12.00,35.00,18.00,0.00,0.00,66.66,6.00,0.00,0.00,0.00,0.00,-1.00,5.00
66.00,59.00,38.00,4.00,4.00,173.68,33.00,2.00,4.00,4.00,0.00,0.00,43.00
54.00,56.00,34.00,7.00,2.00,158.82,27.00,3.50,2.00,4.00,0.00,0.00,36.50
8.00,6.00,3.00,0.00,1.00,266.66,4.00,0.00,1.00,0.00,0.00,0.00,5.00
1.00,2.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
42.00,70.00,39.00,4.00,0.00,107.69,21.00,2.00,0.00,0.00,0.00,0.00,23.00
10.00,8.00,5.00,2.00,0.00,200.00,5.00,1.00,0.00,0.00,0.00,0.00,6.00
5.00,13.00,8.00,0.00,0.00,62.50,2.50,0.00,0.00,0.00,0.00,-1.00,1.50
12.00,16.00,13.00,1.00,0.00,92.30,6.00,0.50,0.00,0.00,0.00,0.00,6.50
12.00,18.00,13.00,2.00,0.00,92.30,6.00,1.00,0.00,0.00,0.00,0.00,7.00
11.00,27.00,14.00,0.00,0.00,78.57,5.50,0.00,0.00,0.00,0.00,0.00,5.50
4.00,5.00,4.00,1.00,0.00,100.00,2.00,0.50,0.00,0.00,0.00,0.00,2.50
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
0.00,5.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
7.00,12.00,5.00,1.00,0.00,140.00,3.50,0.50,0.00,0.00,0.00,0.00,4.00
3.00,9.00,9.00,0.00,0.00,33.33,1.50,0.00,0.00,0.00,0.00,-3.00,-1.50
41.00,66.00,43.00,2.00,3.00,95.34,20.50,1.00,3.00,0.00,0.00,0.00,24.50
12.00,17.00,9.00,1.00,1.00,133.33,6.00,0.50,1.00,0.00,0.00,0.00,7.50
1.00,3.00,3.00,0.00,0.00,33.33,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
4.00,10.00,7.00,0.00,0.00,57.14,2.00,0.00,0.00,0.00,0.00,-2.00,0.00
28.00,45.00,26.00,4.00,0.00,107.69,14.00,2.00,0.00,0.00,0.00,0.00,16.00
31.00,32.00,21.00,4.00,0.00,147.61,15.50,2.00,0.00,0.00,0.00,0.00,17.50
12.00,10.00,7.00,0.00,1.00,171.42,6.00,0.00,1.00,0.00,0.00,0.00,7.00
2.00,7.00,2.00,0.00,0.00,100.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
1.00,2.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
17.00,13.00,12.00,3.00,0.00,141.66,8.50,1.50,0.00,0.00,0.00,0.00,10.00
56.00,83.00,46.00,3.00,2.00,121.73,28.00,1.50,2.00,4.00,0.00,0.00,35.50
21.00,31.00,22.00,2.00,0.00,95.45,10.50,1.00,0.00,0.00,0.00,0.00,11.50
0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
26.00,55.00,29.00,1.00,0.00,89.65,13.00,0.50,0.00,0.00,0.00,0.00,13.50
12.00,13.00,6.00,0.00,1.00,200.00,6.00,0.00,1.00,0.00,0.00,0.00,7.00
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
1.00,1.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
68.00,59.00,45.00,8.00,3.00,151.11,34.00,4.00,3.00,4.00,0.00,0.00,45.00
0.00,5.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
50.00,50.00,26.00,6.00,2.00,192.30,25.00,3.00,2.00,4.00,0.00,0.00,34.00
36.00,39.00,18.00,2.00,3.00,200.00,18.00,1.00,3.00,0.00,0.00,0.00,22.00
36.00,44.00,24.00,0.00,3.00,150.00,18.00,0.00,3.00,0.00,0.00,0.00,21.00
0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
6.00,4.00,3.00,0.00,1.00,200.00,3.00,0.00,1.00,0.00,0.00,0.00,4.00
57.00,59.00,48.00,9.00,1.00,118.75,28.50,4.50,1.00,4.00,0.00,0.00,38.00
4.00,25.00,9.00,1.00,0.00,44.44,2.00,0.50,0.00,0.00,0.00,-3.00,-0.50
28.00,44.00,19.00,3.00,1.00,147.36,14.00,1.50,1.00,0.00,0.00,0.00,16.50
18.00,25.00,13.00,1.00,1.00,138.46,9.00,0.50,1.00,0.00,0.00,0.00,10.50
9.00,5.00,6.00,0.00,1.00,150.00,4.50,0.00,1.00,0.00,0.00,0.00,5.50
3.00,18.00,5.00,0.00,0.00,60.00,1.50,0.00,0.00,0.00,0.00,-1.00,0.50
1.00,3.00,3.00,0.00,0.00,33.33,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
11.00,18.00,8.00,1.00,0.00,137.50,5.50,0.50,0.00,0.00,0.00,0.00,6.00
2.00,4.00,4.00,0.00,0.00,50.00,1.00,0.00,0.00,0.00,0.00,-2.00,-1.00
21.00,7.00,7.00,1.00,2.00,300.00,10.50,0.50,2.00,0.00,0.00,0.00,13.00
8.00,19.00,8.00,0.00,1.00,100.00,4.00,0.00,1.00,0.00,0.00,0.00,5.00
7.00,6.00,5.00,1.00,0.00,140.00,3.50,0.50,0.00,0.00,0.00,0.00,4.00
9.00,15.00,11.00,2.00,0.00,81.81,4.50,1.00,0.00,0.00,0.00,0.00,5.50
0.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
22.00,50.00,27.00,2.00,0.00,81.48,11.00,1.00,0.00,0.00,0.00,0.00,12.00
1.00,12.00,8.00,0.00,0.00,12.50,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
2.00,16.00,16.00,0.00,0.00,12.50,1.00,0.00,0.00,0.00,0.00,-3.00,-2.00
45.00,42.00,30.00,7.00,1.00,150.00,22.50,3.50,1.00,0.00,0.00,0.00,27.00
12.00,18.00,11.00,0.00,1.00,109.09,6.00,0.00,1.00,0.00,0.00,0.00,7.00
2.00,6.00,2.00,0.00,0.00,100.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
66.00,65.00,42.00,7.00,3.00,157.14,33.00,3.50,3.00,4.00,0.00,0.00,43.50
34.00,46.00,33.00,1.00,3.00,103.03,17.00,0.50,3.00,0.00,0.00,0.00,20.50
21.00,18.00,14.00,0.00,2.00,150.00,10.50,0.00,2.00,0.00,0.00,0.00,12.50
9.00,22.00,11.00,1.00,0.00,81.81,4.50,0.50,0.00,0.00,0.00,0.00,5.00
17.00,10.00,10.00,1.00,1.00,170.00,8.50,0.50,1.00,0.00,0.00,0.00,10.00
0.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
3.00,13.00,8.00,0.00,0.00,37.50,1.50,0.00,0.00,0.00,0.00,-3.00,-1.50
15.00,41.00,13.00,2.00,0.00,115.38,7.50,1.00,0.00,0.00,0.00,0.00,8.50
