,R,M,B,4s,6s,SR,sumpts_r,sumpts_4,sumpts_6,sumpts_50,sumpts_100,sumpts_sr,total,cluster_group
3918,2.0,8.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3919,4.0,19.0,9,0,0,44.44,2.0,0.0,0,0,0,-3,-1.0,0.0
3920,2.0,4.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3921,4.0,8.0,10,0,0,40.0,2.0,0.0,0,0,0,-3,-1.0,0.0
3922,2.0,5.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3923,2.0,5.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3924,4.0,12.0,9,0,0,44.44,2.0,0.0,0,0,0,-3,-1.0,0.0
3925,4.0,27.0,13,0,0,30.76,2.0,0.0,0,0,0,-3,-1.0,0.0
3926,2.0,5.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3927,2.0,3.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3928,2.0,5.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3929,4.0,10.0,9,0,0,44.44,2.0,0.0,0,0,0,-3,-1.0,0.0
3930,2.0,4.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3931,4.0,19.0,9,0,0,44.44,2.0,0.0,0,0,0,-3,-1.0,0.0
3932,2.0,8.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3933,2.0,5.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3934,2.0,9.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3935,2.0,7.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3936,2.0,11.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3937,2.0,8.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3938,2.0,6.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3939,2.0,3.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3940,4.0,17.0,10,0,0,40.0,2.0,0.0,0,0,0,-3,-1.0,0.0
3941,2.0,9.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3942,2.0,7.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3943,2.0,3.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3944,2.0,7.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3945,2.0,4.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3946,2.0,9.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3947,4.0,16.0,10,0,0,40.0,2.0,0.0,0,0,0,-3,-1.0,0.0
3948,2.0,15.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3949,2.0,5.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3950,2.0,6.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3951,2.0,4.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3952,2.0,6.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3953,4.0,28.0,12,0,0,33.33,2.0,0.0,0,0,0,-3,-1.0,0.0
3954,2.0,3.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3955,2.0,4.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3956,4.0,15.0,9,0,0,44.44,2.0,0.0,0,0,0,-3,-1.0,0.0
3957,2.0,10.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3958,4.0,14.0,12,0,0,33.33,2.0,0.0,0,0,0,-3,-1.0,0.0
3959,2.0,10.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3960,2.0,4.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3961,2.0,10.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3962,4.0,11.0,9,0,0,44.44,2.0,0.0,0,0,0,-3,-1.0,0.0
3963,4.0,14.0,9,0,0,44.44,2.0,0.0,0,0,0,-3,-1.0,0.0
3964,2.0,23.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3965,2.0,6.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3966,4.0,19.0,11,0,0,36.36,2.0,0.0,0,0,0,-3,-1.0,0.0
3967,2.0,5.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3968,2.0,11.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3969,2.0,5.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3970,2.0,8.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3971,2.0,7.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3972,2.0,8.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3973,4.0,10.0,9,0,0,44.44,2.0,0.0,0,0,0,-3,-1.0,0.0
3974,2.0,6.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3975,4.0,17.0,9,0,0,44.44,2.0,0.0,0,0,0,-3,-1.0,0.0
3976,2.0,6.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3977,4.0,16.0,9,0,0,44.44,2.0,0.0,0,0,0,-3,-1.0,0.0
3978,2.0,14.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3979,2.0,4.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3980,2.0,5.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3981,2.0,5.0,4,0,0,50.0,1.0,0.0,0,0,0,-2,-1.0,0.0
3982,3.0,14.0,8,0,0,37.5,1.5,0.0,0,0,0,-3,-1.5,0.0
3983,1.0,6.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
3984,1.0,1.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
3985,1.0,4.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
3986,1.0,1.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
3987,3.0,15.0,9,0,0,33.33,1.5,0.0,0,0,0,-3,-1.5,0.0
3988,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
3989,1.0,7.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
3990,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
3991,3.0,15.0,12,0,0,25.0,1.5,0.0,0,0,0,-3,-1.5,0.0
3992,3.0,9.0,7,0,0,42.85,1.5,0.0,0,0,0,-3,-1.5,0.0
3993,1.0,5.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
3994,1.0,3.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
3995,3.0,11.0,7,0,0,42.85,1.5,0.0,0,0,0,-3,-1.5,0.0
3996,3.0,21.0,8,0,0,37.5,1.5,0.0,0,0,0,-3,-1.5,0.0
3997,1.0,3.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
3998,1.0,5.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
3999,1.0,4.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4000,1.0,6.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4001,3.0,21.0,11,0,0,27.27,1.5,0.0,0,0,0,-3,-1.5,0.0
4002,1.0,3.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4003,3.0,11.0,10,0,0,30.0,1.5,0.0,0,0,0,-3,-1.5,0.0
4004,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4005,1.0,1.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4006,1.0,3.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4007,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4008,3.0,13.0,9,0,0,33.33,1.5,0.0,0,0,0,-3,-1.5,0.0
4009,1.0,6.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4010,1.0,3.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4011,1.0,4.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4012,1.0,3.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4013,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4014,1.0,8.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4015,1.0,7.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4016,1.0,1.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4017,3.0,3.0,7,0,0,42.85,1.5,0.0,0,0,0,-3,-1.5,0.0
4018,3.0,5.0,7,0,0,42.85,1.5,0.0,0,0,0,-3,-1.5,0.0
4019,1.0,5.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4020,1.0,6.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4021,3.0,17.0,9,0,0,33.33,1.5,0.0,0,0,0,-3,-1.5,0.0
4022,3.0,10.0,8,0,0,37.5,1.5,0.0,0,0,0,-3,-1.5,0.0
4023,1.0,4.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4024,1.0,4.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4025,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4026,3.0,6.0,7,0,0,42.85,1.5,0.0,0,0,0,-3,-1.5,0.0
4027,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4028,3.0,16.0,7,0,0,42.85,1.5,0.0,0,0,0,-3,-1.5,0.0
4029,1.0,6.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4030,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4031,1.0,3.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4032,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4033,3.0,17.0,7,0,0,42.85,1.5,0.0,0,0,0,-3,-1.5,0.0
4034,1.0,6.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4035,1.0,6.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4036,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4037,1.0,1.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4038,1.0,3.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4039,3.0,9.0,9,0,0,33.33,1.5,0.0,0,0,0,-3,-1.5,0.0
4040,1.0,3.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4041,1.0,8.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4042,3.0,18.0,10,0,0,30.0,1.5,0.0,0,0,0,-3,-1.5,0.0
4043,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4044,3.0,10.0,8,0,0,37.5,1.5,0.0,0,0,0,-3,-1.5,0.0
4045,3.0,10.0,7,0,0,42.85,1.5,0.0,0,0,0,-3,-1.5,0.0
4046,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4047,1.0,5.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4048,3.0,10.0,7,0,0,42.85,1.5,0.0,0,0,0,-3,-1.5,0.0
4049,1.0,5.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4050,1.0,5.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4051,1.0,5.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4052,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4053,3.0,9.0,9,0,0,33.33,1.5,0.0,0,0,0,-3,-1.5,0.0
4054,3.0,13.0,8,0,0,37.5,1.5,0.0,0,0,0,-3,-1.5,0.0
4055,3.0,8.0,9,0,0,33.33,1.5,0.0,0,0,0,-3,-1.5,0.0
4056,3.0,8.0,7,0,0,42.85,1.5,0.0,0,0,0,-3,-1.5,0.0
4057,1.0,5.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4058,1.0,11.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4059,1.0,3.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4060,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4061,1.0,3.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4062,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4063,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4064,3.0,19.0,9,0,0,33.33,1.5,0.0,0,0,0,-3,-1.5,0.0
4065,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4066,1.0,5.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4067,1.0,10.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4068,1.0,5.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4069,1.0,1.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4070,1.0,3.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4071,1.0,5.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4072,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4073,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4074,1.0,5.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4075,3.0,7.0,8,0,0,37.5,1.5,0.0,0,0,0,-3,-1.5,0.0
4076,1.0,6.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4077,1.0,3.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4078,3.0,12.0,7,0,0,42.85,1.5,0.0,0,0,0,-3,-1.5,0.0
4079,1.0,8.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4080,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4081,1.0,8.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4082,3.0,9.0,7,0,0,42.85,1.5,0.0,0,0,0,-3,-1.5,0.0
4083,3.0,9.0,7,0,0,42.85,1.5,0.0,0,0,0,-3,-1.5,0.0
4084,1.0,6.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4085,1.0,10.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4086,1.0,3.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4087,3.0,10.0,8,0,0,37.5,1.5,0.0,0,0,0,-3,-1.5,0.0
4088,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4089,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4090,1.0,3.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4091,3.0,16.0,9,0,0,33.33,1.5,0.0,0,0,0,-3,-1.5,0.0
4092,1.0,1.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4093,1.0,1.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4094,3.0,11.0,8,0,0,37.5,1.5,0.0,0,0,0,-3,-1.5,0.0
4095,3.0,11.0,7,0,0,42.85,1.5,0.0,0,0,0,-3,-1.5,0.0
4096,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4097,1.0,2.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4098,1.0,8.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4099,3.0,22.0,9,0,0,33.33,1.5,0.0,0,0,0,-3,-1.5,0.0
4100,3.0,19.0,9,0,0,33.33,1.5,0.0,0,0,0,-3,-1.5,0.0
4101,1.0,5.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4102,1.0,4.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4103,1.0,10.0,2,0,0,50.0,0.5,0.0,0,0,0,-2,-1.5,0.0
4104,3.0,14.0,8,0,0,37.5,1.5,0.0,0,0,0,-3,-1.5,0.0
4105,3.0,10.0,8,0,0,37.5,1.5,0.0,0,0,0,-3,-1.5,0.0
4106,2.0,1.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4107,2.0,17.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4108,2.0,17.0,8,0,0,25.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4109,2.0,12.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4110,2.0,17.0,12,0,0,16.66,1.0,0.0,0,0,0,-3,-2.0,0.0
4111,2.0,6.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4112,2.0,4.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4113,2.0,9.0,7,0,0,28.57,1.0,0.0,0,0,0,-3,-2.0,0.0
4114,2.0,12.0,8,0,0,25.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4115,2.0,5.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4116,2.0,19.0,9,0,0,22.22,1.0,0.0,0,0,0,-3,-2.0,0.0
4117,2.0,9.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4118,2.0,7.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4119,2.0,8.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4120,2.0,8.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4121,2.0,15.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4122,2.0,17.0,9,0,0,22.22,1.0,0.0,0,0,0,-3,-2.0,0.0
4123,2.0,4.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4124,2.0,10.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4125,2.0,9.0,8,0,0,25.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4126,2.0,8.0,8,0,0,25.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4127,2.0,12.0,7,0,0,28.57,1.0,0.0,0,0,0,-3,-2.0,0.0
4128,2.0,6.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4129,2.0,11.0,7,0,0,28.57,1.0,0.0,0,0,0,-3,-2.0,0.0
4130,2.0,7.0,7,0,0,28.57,1.0,0.0,0,0,0,-3,-2.0,0.0
4131,2.0,9.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4132,2.0,9.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4133,2.0,21.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4134,2.0,5.0,7,0,0,28.57,1.0,0.0,0,0,0,-3,-2.0,0.0
4135,2.0,2.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4136,2.0,12.0,7,0,0,28.57,1.0,0.0,0,0,0,-3,-2.0,0.0
4137,2.0,11.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4138,2.0,4.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4139,2.0,12.0,8,0,0,25.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4140,2.0,5.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4141,2.0,9.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4142,2.0,5.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4143,2.0,7.0,7,0,0,28.57,1.0,0.0,0,0,0,-3,-2.0,0.0
4144,2.0,4.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4145,2.0,10.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4146,2.0,10.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4147,2.0,5.0,8,0,0,25.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4148,2.0,10.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4149,2.0,8.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4150,2.0,5.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4151,2.0,13.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4152,2.0,10.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4153,2.0,5.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4154,2.0,7.0,7,0,0,28.57,1.0,0.0,0,0,0,-3,-2.0,0.0
4155,2.0,5.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4156,2.0,13.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4157,2.0,5.0,7,0,0,28.57,1.0,0.0,0,0,0,-3,-2.0,0.0
4158,2.0,16.0,16,0,0,12.5,1.0,0.0,0,0,0,-3,-2.0,0.0
4159,2.0,4.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4160,2.0,8.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4161,2.0,4.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4162,2.0,7.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4163,2.0,9.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4164,2.0,13.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4165,2.0,8.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4166,2.0,12.0,8,0,0,25.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4167,2.0,6.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4168,2.0,11.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4169,2.0,9.0,8,0,0,25.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4170,2.0,8.0,7,0,0,28.57,1.0,0.0,0,0,0,-3,-2.0,0.0
4171,2.0,8.0,9,0,0,22.22,1.0,0.0,0,0,0,-3,-2.0,0.0
4172,2.0,8.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4173,2.0,6.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4174,2.0,9.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4175,2.0,7.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4176,2.0,14.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4177,2.0,10.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4178,2.0,12.0,7,0,0,28.57,1.0,0.0,0,0,0,-3,-2.0,0.0
4179,2.0,11.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4180,2.0,8.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4181,2.0,9.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4182,2.0,7.0,7,0,0,28.57,1.0,0.0,0,0,0,-3,-2.0,0.0
4183,2.0,12.0,8,0,0,25.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4184,2.0,2.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4185,2.0,10.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4186,2.0,11.0,11,0,0,18.18,1.0,0.0,0,0,0,-3,-2.0,0.0
4187,2.0,3.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4188,2.0,12.0,5,0,0,40.0,1.0,0.0,0,0,0,-3,-2.0,0.0
4189,2.0,12.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4190,2.0,10.0,6,0,0,33.33,1.0,0.0,0,0,0,-3,-2.0,0.0
4191,1.0,9.0,6,0,0,16.66,0.5,0.0,0,0,0,-3,-2.5,0.0
4192,1.0,4.0,3,0,0,33.33,0.5,0.0,0,0,0,-3,-2.5,0.0
4193,1.0,9.0,5,0,0,20.0,0.5,0.0,0,0,0,-3,-2.5,0.0
4194,1.0,6.0,5,0,0,20.0,0.5,0.0,0,0,0,-3,-2.5,0.0
4195,1.0,5.0,6,0,0,16.66,0.5,0.0,0,0,0,-3,-2.5,0.0
4196,1.0,3.0,3,0,0,33.33,0.5,0.0,0,0,0,-3,-2.5,0.0
4197,1.0,5.0,6,0,0,16.66,0.5,0.0,0,0,0,-3,-2.5,0.0
4198,1.0,7.0,6,0,0,16.66,0.5,0.0,0,0,0,-3,-2.5,0.0
4199,1.0,8.0,5,0,0,20.0,0.5,0.0,0,0,0,-3,-2.5,0.0
4200,1.0,14.0,4,0,0,25.0,0.5,0.0,0,0,0,-3,-2.5,0.0
4201,1.0,6.0,3,0,0,33.33,0.5,0.0,0,0,0,-3,-2.5,0.0
4202,1.0,4.0,5,0,0,20.0,0.5,0.0,0,0,0,-3,-2.5,0.0
4203,1.0,9.0,7,0,0,14.28,0.5,0.0,0,0,0,-3,-2.5,0.0
4204,1.0,2.0,4,0,0,25.0,0.5,0.0,0,0,0,-3,-2.5,0.0
4205,1.0,6.0,3,0,0,33.33,0.5,0.0,0,0,0,-3,-2.5,0.0
4206,1.0,4.0,4,0,0,25.0,0.5,0.0,0,0,0,-3,-2.5,0.0
4207,1.0,3.0,4,0,0,25.0,0.5,0.0,0,0,0,-3,-2.5,0.0
4208,1.0,3.0,3,0,0,33.33,0.5,0.0,0,0,0,-3,-2.5,0.0
4209,1.0,7.0,6,0,0,16.66,0.5,0.0,0,0,0,-3,-2.5,0.0
4210,1.0,4.0,3,0,0,33.33,0.5,0.0,0,0,0,-3,-2.5,0.0
4211,1.0,7.0,3,0,0,33.33,0.5,0.0,0,0,0,-3,-2.5,0.0
4212,1.0,6.0,5,0,0,20.0,0.5,0.0,0,0,0,-3,-2.5,0.0
4213,1.0,5.0,5,0,0,20.0,0.5,0.0,0,0,0,-3,-2.5,0.0
